IfcDoor;1G43XONRP0avdHxA6KaPSu;2avaU2u693z8go6rYnn9vJ
IfcDoor;1G43XONRP0avdHxA6KaPmj;1G43XONRP0avdHxA6KaPBv
IfcDoor;1G43XONRP0avdHxA6KaPxm;1G43XONRP0avdHxA6KaPxo
IfcDoor;1G43XONRP0avdHxA6KaPxq;2avaU2u693z8go6rYnn9pz
IfcDoor;1G43XONRP0avdHxA6KaPw2;2avaU2u693z8go6rYnn9sZ
IfcDoor;37LyxcS9zCGeI3rr8M7hMd;2avaU2u693z8go6rYnnEOq
IfcDoor;37LyxcS9zCGeI3rr8M7hLF;2avaU2u693z8go6rYnnENs
IfcDoor;37LyxcS9zCGeI3rr8M7hKg;2avaU2u693z8go6rYnnEMa
IfcDoor;0ynRk2GeP8z9q3N75fzpyR;1G43XONRP0avdHxA6KaPiT
IfcDoor;3pGUyrTIDB8vUVX1pt0ddu;1aH4XAIRH719B3ojrRmay_
IfcDoor;3pGUyrTIDB8vUVX1pt0dc2;1aH4XAIRH719B3ojrRmay_
IfcDoor;3pGUyrTIDB8vUVX1pt0dbC;2T6doz4JnCYxZ79pBz8rFO
IfcDoor;0uDTM8E1n1gOHkQmeRuuFD;3_EHFebxP4leWuRbvD$W1e
IfcDoor;0uDTM8E1n1gOHkQmeRuuVM;3_EHFebxP4leWuRbvD$W4E
IfcWindow;2_y4FKlVn8fwJo8buM7Atp;1G43XONRP0avdHxA6KaOP0
IfcWindow;2_y4FKlVn8fwJo8buM7Ax1;1G43XONRP0avdHxA6KaOOJ
IfcDoor;0k7KvyLxbA3Q$xSIGnCeUZ;0KeCT2f9H5TBmBWiW2MiuR
IfcDoor;0jz7Sw$RD5jgu8RkjLpxaW;0KeCT2f9H5TBmBWiW2MizR
IfcDoor;0jz7Sw$RD5jgu8RkjLpxci;1aloaTr4HDbuggUHxvLJiW
IfcDoor;2442GPm997lOAhFYcW4vCU;2442GPm997lOAhFYcW4vCS
IfcDoor;2Xn3Kynk98TfTkUzXeT46x;2442GPm997lOAhFYcW4vU$
IfcWindow;3k7h2Eo8b8lP7Z4e8Lw8g4;1G43XONRP0avdHxA6KaOP0
IfcDoor;2gdWFudT1Ayu9a9pQ$i_vy;2gdWFudT1Ayu9a9pQ$i_vp
IfcWindow;3KYKrFydH1HhngGqunBsFa;1G43XONRP0avdHxA6KaOXg
IfcDoor;1U9u4w0Uf89xh3IWuihCk$;0onivsVnf4n8CFBGmeuLum
